CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
13048.335,13148.73,4081.995,-3271.995,0.0,0.0,0.0,0.0,8
20498.94,4050.27,11434.185,3582.27,0.0,0.0,0.0,0.0,8
22432.365,63.585,13407.795,5490.36,0.0,0.0,0.0,0.0,8
17782.245,4220.1449999999995,8833.68,1261.53,0.0,0.0,0.0,0.0,8
10671.435,12908.385,1833.525,-5258.385,0.0,0.0,0.0,0.0,8
3359.97,16723.8,-3766.185,-9077.265,0.0,0.0,0.0,0.0,8
469.665,7821.45,-2625.8399999999997,-4329.09,0.0,0.0,0.0,0.0,8
3933.945,18445.455,-3751.56,-9173.16,0.0,0.0,0.0,0.0,8
10691.505,15741.405,1807.56,-5375.835,0.0,0.0,0.0,0.0,8
18365.535,6490.17,9332.685,1623.78,0.0,0.0,0.0,0.0,8
22732.605,141.435,13672.8,5724.8099999999995,0.0,0.0,0.0,0.0,8
19670.085,1932.435,10714.545,3018.33,0.0,0.0,0.0,0.0,8
12901.86,9843.075,4034.34,-3188.6099999999997,0.0,0.0,0.0,0.0,8
5524.92,17384.265,-2775.645,-9086.265,0.0,0.0,0.0,0.0,8
503.055,9843.48,-3237.705,-5575.95,0.0,0.0,0.0,0.0,8
2321.775,15340.815,-3971.295,-8072.82,0.0,0.0,0.0,0.0,8
8513.685,18185.67,-393.39,-7402.23,0.0,0.0,0.0,0.0,8
16077.69,9202.185,7027.245,-541.53,0.0,0.0,0.0,0.0,8
22372.47,1144.1699999999998,13233.51,5273.415,0.0,0.0,0.0,0.0,8
21294.405,436.86,12231.855,4392.675,0.0,0.0,0.0,0.0,8
15196.635,7013.835,6213.69,-1193.6699999999998,0.0,0.0,0.0,0.0,8
7865.865,15916.68,-962.865,-7805.655,0.0,0.0,0.0,0.0,8
1265.355,13983.21,-4212.2699999999995,-7905.78,0.0,0.0,0.0,0.0,8
1250.145,11913.93,-3527.64,-6327.855,0.0,0.0,0.0,0.0,8
6526.259999999999,19874.025,-2265.21,-8977.949999999999,0.0,0.0,0.0,0.0,8
13782.87,12157.02,4706.46,-2758.23,0.0,0.0,0.0,0.0,8
21236.355,3130.1099999999997,11933.1,4013.415,0.0,0.0,0.0,0.0,8
22708.485,-179.95499999999998,13234.545,5314.1849999999995,0.0,0.0,0.0,0.0,8
17359.47,4544.28,8316.72,785.52,0.0,0.0,0.0,0.0,8
10213.965,13443.975,1244.88,-5832.945,0.0,0.0,0.0,0.0,8
2874.375,17731.62,-4598.46,-9932.22,0.0,0.0,0.0,0.0,8
584.8199999999999,10393.875,-3504.825,-5643.719999999999,0.0,0.0,0.0,0.0,8
4754.25,19950.525,-3607.74,-9681.12,0.0,0.0,0.0,0.0,8
11872.215,15362.055,2615.85,-4926.105,0.0,0.0,0.0,0.0,8
19667.88,5913.99,10238.76,2200.275,0.0,0.0,0.0,0.0,8
23759.595,92.385,13990.545,5803.695,0.0,0.0,0.0,0.0,8
19874.295,2571.21,10510.11,2629.305,0.0,0.0,0.0,0.0,8
12767.175,10863.135,3642.3,-3753.99,0.0,0.0,0.0,0.0,8
5251.905,18609.345,-3384.9,-9848.43,0.0,0.0,0.0,0.0,8
445.545,11854.755,-4031.955,-6580.844999999999,0.0,0.0,0.0,0.0,8
2895.21,17541.225,-4257.135,-8981.64,0.0,0.0,0.0,0.0,8
9431.82,18398.52,250.56,-7105.32,0.0,0.0,0.0,0.0,8
17236.215,8989.199999999999,7935.12,47.475,0.0,0.0,0.0,0.0,8
21779.955,1096.515,14037.66,5345.1449999999995,0.0,0.0,0.0,0.0,8
