ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
-50971.275	-40127.265	-81297.94499999999	-13874.984999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558516.0	1776543502.493804	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50971.68	-40127.715	-81321.75	-13904.595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558517.0	1776543502.493819	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51118.2	-40162.59	-81469.575	-14028.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558518.0	1776543502.497832	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51225.165	-40213.89	-81617.985	-14143.814999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558519.0	1776543502.497836	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51125.895	-40187.205	-81557.775	-14097.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558520.0	1776543502.501866	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50939.865	-40099.994999999995	-81352.62	-13919.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558521.0	1776543502.501881	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50876.189999999995	-40056.03	-81223.69499999999	-13812.119999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558522.0	1776543502.505818	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50947.064999999995	-40072.32	-81263.97	-13849.965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.017028765	-0.0341796	1.01965071	2.25848	0.16785999999999998	-0.44254	2558523.0	1776543502.505832	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50985.45	-40084.155	-81298.70999999999	-13877.234999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558524.0	1776543502.509802	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51000.39	-40091.58	-81318.33	-13892.039999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558525.0	1776543502.509816	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51091.604999999996	-40128.525	-81416.52	-13975.199999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558526.0	1776543502.513737	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51220.845	-40198.635	-81587.43	-14125.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558527.0	1776543502.513752	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51178.545	-40181.445	-81596.7	-14132.789999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558528.0	1776543502.517791	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-51010.335	-40090.365	-81431.81999999999	-13987.529999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558529.0	1776543502.517806	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50884.56	-40015.619999999995	-81255.555	-13844.564999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558530.0	1776543502.521812	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50918.715	-40013.909999999996	-81244.305	-13827.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558531.0	1776543502.521827	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50961.15	-40024.799999999996	-81276.56999999999	-13852.619999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558532.0	1776543502.525838	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
-50969.115	-40033.845	-81287.81999999999	-13864.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.13793103448276	0.0	0.01672359	-0.036804105000000004	1.017758625	1.9838	-0.42728	-0.51884	2558533.0	1776543502.525852	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	hang-loose	Hang Loose	1	calibration_20260418_131737	marker
