ch_0	ch_1	ch_2	ch_3	ch_4	ch_5	ch_6	ch_7	ch_8	ch_9	ch_10	ch_11	ch_12	ch_13	ch_14	ch_15	ch_16	ch_17	ch_18	ch_19	ch_20	ch_21	ch_22	ch_23	ch_24	ch_25	ch_26	timestamp	marker	ch_29	ch_30	ch_31	ch_32	ch_33	ch_34	ch_35	ch_36	ch_37	ch_38	GestureLabel	CueLabel	TrialNumber	SessionId	MarkerColumn
-59565.329999999994	6000.12	-119399.08499999999	-20226.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.160827225	0.111388875	1.003110225	1.15976	0.47306	0.39676	3957915.0	1776546309.267285	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59742.99	5964.21	-119585.15999999999	-20255.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.160827225	0.111388875	1.003110225	1.15976	0.47306	0.39676	3957916.0	1776546309.267289	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59840.505	5935.815	-119611.79999999999	-20301.255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957917.0	1776546309.267293	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59828.579999999994	5922.719999999999	-119584.62	-20409.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957918.0	1776546309.267296	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59764.68	5932.53	-119631.28499999999	-20458.305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957919.0	1776546309.268243	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59711.805	5958.09	-119570.31	-20382.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957920.0	1776546309.268247	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59690.159999999996	5986.844999999999	-119455.065	-20308.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957921.0	1776546309.273113	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59694.57	6000.929999999999	-119450.97	-20328.524999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957922.0	1776546309.273129	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59672.835	5993.01	-119475.58499999999	-20375.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957923.0	1776546309.277146	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59675.445	5969.429999999999	-119496.015	-20350.305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957924.0	1776546309.277149	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59743.665	5941.755	-119523.87	-20301.704999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957925.0	1776546309.281109	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59795.865	5920.605	-119620.39499999999	-20382.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15978963000000002	0.10583469	1.00768785	5.29522	-0.12208	0.50358	3957926.0	1776546309.281114	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59776.02	5927.085	-119576.15999999999	-20411.325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15966756000000001	0.106017795	1.006894395	5.0358	-0.25942	0.18312	3957927.0	1776546309.284844	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
-59651.64	5958.99	-119434.31999999999	-20311.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.31034482758621	0.0	0.15966756000000001	0.106017795	1.006894395	5.0358	-0.25942	0.18312	3957928.0	1776546309.284848	0.0	1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	closed-hand	Close	1	calibration_20260418_140505	marker
